Player,Rank,Age,Elo,    ,HardRaw,ClayRaw,GrassRaw,    ,hElo,cElo,gElo,    ,Peak Match,Peak Age,Peak Elo,yElo
Iga Swiatek,1,21.7,2177.4,,2072.7,2039.2,1587.2,,2125.1,2108.3,1882.3,,2022 Wimbledon R64,21.0,2264.3,2050.1
Elena Rybakina,2,23.7,2082.3,,2005.5,1708.8,1796.8,,2043.9,1895.5,1939.6,,2023 Miami SF,23.7,2098.9,2158.5
Aryna Sabalenka,3,24.8,2075.2,,1991.0,1805.0,1681.7,,2033.1,1940.1,1878.5,,2021 Rome R32,23.0,2128.1,2091.1
Jessica Pegula,4,29.1,2042.4,,1945.6,1756.4,1468.1,,1994.0,1899.4,1755.3,,2023 Charleston QF,29.1,2054.0,2036.3
Ons Jabeur,5,28.5,2033.5,,1850.6,1897.3,1820.1,,1942.0,1965.4,1926.8,,2022 Wimbledon SF,27.8,2106.5,1880.8
Belinda Bencic,6,26.0,2028.3,,1920.8,1776.2,1677.5,,1974.6,1902.2,1852.9,,2016 St. Petersburg SF,18.9,2121.3,2013.5
Simona Halep,7,30.9,2028.3,,1908.6,1808.7,1743.9,,1968.4,1918.5,1886.1,,2015 Stuttgart QF,23.5,2177.8,
Petra Kvitova,8,33.0,2014.3,,1929.1,1799.0,1744.6,,1971.7,1906.7,1879.5,,2012 Sydney QF,21.8,2174.8,2068.7
Cori Gauff,9,19.0,1988.5,,1880.1,1867.1,1704.6,,1934.3,1927.8,1846.5,,2022 Us Open R16,18.4,2055.1,1944.9
Barbora Krejcikova,10,27.2,1971.7,,1909.8,1676.9,1478.6,,1940.7,1824.3,1725.1,,2021 Us Open R16,25.7,2048.6,2044.3
Maria Sakkari,11,27.6,1969.8,,1892.8,1797.9,1554.8,,1931.3,1883.9,1762.3,,2022 Indian Wells SF,26.6,2070.2,1938.4
Paula Badosa,12,25.3,1948.2,,1839.5,1849.1,1540.6,,1893.8,1898.6,1744.4,,2022 Australian Open R32,24.1,2084.0,1874.8
Caroline Garcia,13,29.4,1947.3,,1828.3,1775.2,1666.4,,1887.8,1861.3,1806.9,,2017 Singapore RR,24.0,2043.8,1851.0
Madison Keys,14,28.1,1934.8,,1850.4,1714.6,1655.4,,1892.6,1824.7,1795.1,,2016 Olympics QF,21.4,2091.1,1902.3
Bianca Andreescu,15,22.7,1930.3,,1859.2,1666.5,1500.4,,1894.7,1798.4,1715.3,,2019 Beijing R16,19.2,2158.2,1883.5
Marketa Vondrousova,16,23.7,1927.2,,1850.9,1588.2,1314.1,,1889.1,1757.7,1620.7,,2019 Roland Garros SF,19.9,2059.8,1909.4
Karolina Pliskova,17,30.9,1925.7,,1848.6,1747.4,1721.0,,1887.1,1836.6,1823.4,,2019 Wimbledon R32,27.2,2087.8,1948.5
Liudmila Samsonova,18,24.3,1915.3,,1829.7,1488.3,1568.9,,1872.5,1701.8,1742.1,,2022 Guadalajara 2 R32,23.9,1973.7,1802.3
Qinwen Zheng,19,20.4,1915.0,,1832.3,1716.5,1410.0,,1873.6,1815.8,1662.5,,2023 Miami R32,20.4,1939.2,1887.6
Victoria Azarenka,20,33.6,1910.2,,1825.3,1613.3,1500.0,,1867.7,1761.7,1705.1,,2013 Indian Wells R16,23.5,2327.7,1834.9
Karolina Muchova,21,26.5,1908.6,,1830.6,1651.7,1541.4,,1869.6,1780.2,1725.0,,2021 Australian Open QF,24.4,1997.1,1953.7
Veronika Kudermetova,22,25.9,1904.1,,1826.6,1726.2,1604.1,,1865.4,1815.2,1754.1,,2021 Roland Garros R128,24.1,1971.8,1782.2
Jelena Ostapenko,23,25.7,1899.5,,1812.5,1645.6,1740.6,,1856.0,1772.6,1820.1,,2022 Doha QF,24.7,2034.9,1865.6
Daria Kasatkina,24,25.9,1892.9,,1754.9,1799.6,1620.7,,1823.9,1846.3,1756.8,,2018 Indian Wells SF,20.8,2046.9,1779.6
Beatriz Haddad Maia,25,26.8,1887.9,,1776.2,1640.4,1692.1,,1832.0,1764.1,1790.0,,2022 Toronto SF,26.1,1926.7,1848.9
Lesia Tsurenko,26,33.8,1881.2,,1776.4,1653.5,1629.8,,1828.8,1767.4,1755.5,,2018 Brisbane SF,29.5,1944.0,1911.9
Danielle Collins,27,29.3,1875.4,,1824.7,1626.2,1432.3,,1850.1,1750.8,1653.9,,2022 Australian Open SF,28.0,2048.2,1737.8
Donna Vekic,28,26.7,1873.6,,1806.9,1589.7,1579.5,,1840.3,1731.7,1726.6,,2019 Us Open R16,23.1,1950.5,1896.3
Emma Raducanu,29,20.3,1862.5,,1760.7,1540.1,1505.3,,1811.6,1701.3,1683.9,,2021 Us Open F,18.7,2004.8,1785.3
Ajla Tomljanovic,30,29.5,1859.2,,1739.4,1617.5,1660.5,,1799.3,1738.4,1759.9,,2022 Us Open R16,29.3,1904.9,
Anastasia Potapova,31,21.9,1858.3,,1763.9,1686.9,1455.8,,1811.1,1772.6,1657.0,,2023 Miami R16,21.9,1865.7,1924.0
Marta Kostyuk,32,20.7,1855.4,,1772.4,1612.9,1502.1,,1813.9,1734.2,1678.8,,2023 Austin F,20.6,1880.9,1853.6
Ekaterina Alexandrova,33,28.3,1851.3,,1727.0,1637.3,1545.6,,1789.1,1744.3,1698.4,,2020 St. Petersburg R16,25.2,1974.7,1791.0
Sorana Cirstea,34,32.9,1848.4,,1784.6,1602.4,1526.6,,1816.5,1725.4,1687.5,,2013 US Open R128,23.3,1907.7,1970.4
Shelby Rogers,35,30.4,1848.3,,1758.8,1576.4,1499.5,,1803.6,1712.3,1673.9,,2021 Charleston 2 R16,28.4,1874.2,1846.7
Camila Giorgi,36,31.2,1846.9,,1748.8,1634.8,1625.1,,1797.8,1740.8,1736.0,,2021 Montreal SF,29.6,1947.8,1803.3
Garbine Muguruza,37,29.3,1844.8,,1816.8,1767.3,1584.4,,1830.8,1806.0,1714.6,,2017 US Open R32,23.8,2109.9,
Elise Mertens,38,27.3,1842.9,,1784.0,1728.1,1549.2,,1813.5,1785.5,1696.1,,2021 Madrid R16,25.4,2045.4,1804.7
Anna Kalinskaya,39,24.3,1840.3,,1741.7,1517.0,1474.3,,1791.0,1678.7,1657.3,,2023 Adelaide 2 R32,24.1,1857.3,1835.4
Linda Noskova,40,18.3,1834.1,,1736.5,1620.4,-,,1785.3,1727.2,1592.1,,2023 Lyon R16,18.2,1863.0,1856.3
Magda Linette,41,31.1,1834.1,,1754.8,1553.4,1504.5,,1794.5,1693.7,1669.3,,2023 Merida R32,31.0,1859.0,1831.6
Anastasia Pavlyuchenkova,42,31.7,1827.7,,1730.2,1719.8,1481.4,,1779.0,1773.8,1654.6,,2011 Roland Garros R16,19.8,2062.7,1528.6
Irina Camelia Begu,43,32.6,1823.4,,1677.5,1733.9,1459.0,,1750.4,1778.6,1641.2,,2016 Roland Garros R32,25.7,1942.4,1720.7
Anett Kontaveit,44,27.1,1823.0,,1768.8,1608.2,1500.0,,1795.9,1715.6,1661.5,,2022 Indian Wells R64,26.2,2105.9,
Marie Bouzkova,45,24.7,1817.6,,1728.8,1504.1,1575.4,,1773.2,1660.8,1696.5,,2022 Guadalajara 2 R16,24.2,1941.1,1638.6
Amanda Anisimova,46,21.5,1811.5,,1666.7,1687.5,1526.7,,1739.1,1749.5,1669.1,,2022 San Jose R16,20.9,2009.8,1635.1
Anhelina Kalinina,47,26.1,1810.4,,1721.9,1685.4,1437.9,,1766.1,1747.9,1624.2,,2022 Eastbourne R16,25.3,1871.5,1724.0
Katerina Siniakova,48,26.8,1808.4,,1700.2,1689.2,1509.2,,1754.3,1748.8,1658.8,,2017 Shenzhen F,20.6,1934.9,1685.1
Leylah Fernandez,49,20.5,1803.4,,1704.1,1562.6,1397.5,,1753.7,1683.0,1600.4,,2022 Indian Wells R32,19.4,1974.1,1796.2
Varvara Gracheva,50,22.6,1802.0,,1757.0,1434.2,1291.9,,1779.5,1618.1,1547.0,,2023 Charleston R64,22.6,1816.0,1902.4
Elisabetta Cocciaretto,51,22.1,1801.5,,1669.5,1670.4,1446.0,,1735.5,1736.0,1623.8,,2020 Prague SF,19.5,1802.1,1811.0
