Player,Rank,Age,Elo,    ,HardRaw,ClayRaw,GrassRaw,    ,hElo,cElo,gElo,    ,Peak Match,Peak Age,Peak Elo,yElo
Iga Swiatek,1,23.2,2233.7,,2117.4,2137.3,1690.1,,2175.5,2185.5,1961.9,,2024 Wimbledon R64,23.0,2290.6,2191.0
Aryna Sabalenka,2,26.3,2168.9,,2060.9,1967.0,1757.0,,2114.9,2068.0,1963.0,,2024 Us Open F,26.3,2168.9,2219.3
Elena Rybakina,3,25.1,2108.0,,2013.2,1891.5,1796.5,,2060.6,1999.8,1952.2,,2024 Madrid QF,24.8,2152.1,2092.4
Qinwen Zheng,4,21.8,2035.9,,1907.2,1947.9,1337.4,,1971.6,1991.9,1686.7,,2024 Australian Open SF,21.2,2050.9,2048.9
Jessica Pegula,5,30.5,2035.4,,1962.2,1651.2,1604.4,,1998.8,1843.3,1819.9,,2024 United Cup RR,29.8,2092.9,2122.4
Coco Gauff,6,20.4,2017.6,,1944.3,1880.6,1652.4,,1981.0,1949.1,1835.0,,2024 Australian Open QF,19.8,2155.1,1949.7
Emma Navarro,7,23.2,1985.3,,1919.6,1731.1,1610.8,,1952.5,1858.2,1798.1,,2024 Us Open QF,23.2,1993.1,2010.3
Paula Badosa,8,26.7,1983.4,,1860.8,1778.0,1613.7,,1922.1,1880.7,1798.6,,2022 Australian Open R32,24.1,2084.4,2022.8
Danielle Collins,9,30.7,1975.4,,1860.3,1851.3,1534.3,,1917.8,1913.3,1754.9,,2024 Strasbourg SF,30.4,2069.4,1942.9
Jasmine Paolini,10,28.6,1958.5,,1816.5,1782.2,1579.5,,1887.5,1870.3,1769.0,,2024 Wimbledon SF,28.4,1980.1,1988.3
Diana Shnaider,11,20.3,1952.4,,1813.6,1710.0,1662.5,,1883.0,1831.2,1807.4,,2024 Toronto QF,20.3,1971.8,1980.7
Madison Keys,12,29.5,1945.4,,1742.5,1795.1,1649.6,,1843.9,1870.3,1797.5,,2016 Olympics QF,21.4,2091.6,2019.6
Liudmila Samsonova,13,25.7,1945.0,,1840.4,1624.0,1642.9,,1892.7,1784.5,1794.0,,2023 Zhengzhou R32,24.9,1989.0,1976.3
