Player,Rank,Age,Elo,    ,HardRaw,ClayRaw,GrassRaw,    ,hElo,cElo,gElo,    ,Peak Match,Peak Age,Peak Elo,yElo
Jannik Sinner,1,22.9,2251.6,,2186.7,1975.5,1842.4,,2219.1,2113.6,2047.0,,2024 Monte Carlo QF,22.6,2271.1,2228.2
Novak Djokovic,2,37.1,2200.3,,2103.3,2002.3,1911.9,,2151.8,2101.3,2056.1,,2016 Miami F,28.8,2470.3,2142.6
Carlos Alcaraz,3,21.2,2194.8,,2017.4,2067.9,1980.2,,2106.1,2131.3,2087.5,,2023 Canada R16,20.2,2239.6,2186.5
Daniil Medvedev,4,28.5,2074.2,,2015.4,1835.7,1762.4,,2044.8,1954.9,1918.3,,2022 Australian Open SF,25.9,2191.9,1969.5
Alexander Zverev,5,27.3,2065.7,,1952.0,1967.9,1689.6,,2008.9,2016.8,1877.7,,2022 Atp Cup RR,24.7,2161.7,2071.5
Grigor Dimitrov,6,33.2,2018.2,,1920.7,1808.0,1659.4,,1969.4,1913.1,1838.8,,2014 Canada QF,23.2,2090.6,1966.9
Hubert Hurkacz,7,27.4,2017.7,,1890.2,1824.6,1769.5,,1953.9,1921.2,1893.6,,2024 Canada R16,27.4,2023.8,2041.7
Casper Ruud,8,25.6,1982.0,,1832.5,1952.2,1437.5,,1907.2,1967.1,1709.7,,2022 Roland Garros SF,23.4,2064.0,1969.9
Tommy Paul,9,27.2,1977.5,,1842.8,1766.7,1771.9,,1910.1,1872.1,1874.7,,2024 Paris Olympics R16,27.2,2010.3,1997.8
Holger Rune,10,21.2,1973.3,,1860.9,1875.7,1665.9,,1917.1,1924.5,1819.6,,2023 Roland Garros R16,20.0,2070.1,1988.3
Taylor Fritz,11,26.7,1970.4,,1860.5,1827.8,1729.0,,1915.5,1899.1,1849.7,,2023 Monte Carlo QF,25.4,2041.3,1955.5
Stefanos Tsitsipas,12,26.0,1968.5,,1823.6,2000.7,1602.5,,1896.1,1984.6,1785.5,,2021 Roland Garros SF,22.8,2133.4,1928.0
Matteo Berrettini,13,28.3,1965.6,,1680.2,1942.8,1759.6,,1822.9,1954.2,1862.6,,2022 Gstaad SF,26.2,2072.6,2004.8
Andrey Rublev,14,26.8,1963.6,,1910.0,1862.8,1665.7,,1936.8,1913.2,1814.6,,2021 Monte Carlo SF,23.4,2106.2,1925.6
Lorenzo Musetti,15,22.4,1955.7,,1653.0,1877.0,1756.4,,1804.3,1916.4,1856.0,,2024 Cincinnati R64,22.4,1972.9,2028.7
Sebastian Korda,16,24.1,1941.3,,1825.9,1609.1,1671.4,,1883.6,1775.2,1806.3,,2023 Australian Open R16,22.5,2005.3,1966.6
Alex De Minaur,17,25.3,1933.2,,1826.2,1695.3,1658.6,,1879.7,1814.3,1795.9,,2024 s Hertogenbosch F,25.3,2038.4,2059.4
Jack Draper,18,22.6,1910.2,,1802.5,1558.8,1682.7,,1856.3,1734.5,1796.5,,2024 Queen's Club R16,22.4,1938.4,1917.3
Jan Lennard Struff,19,34.2,1905.6,,1668.5,1830.7,1629.9,,1787.1,1868.2,1767.8,,2024 Gstaad QF,34.2,1926.0,1966.6
Felix Auger Aliassime,20,24.0,1902.2,,1777.5,1809.1,1591.6,,1839.8,1855.6,1746.9,,2022 Paris QF,22.2,2053.1,1912.8
Ben Shelton,21,21.8,1868.4,,1815.5,1599.8,1538.2,,1842.0,1734.1,1703.3,,2024 Madrid R64,21.5,1951.8,1865.7
Gael Monfils,22,37.9,1868.1,,1823.9,1536.4,1517.7,,1846.0,1702.3,1692.9,,2015 Monte Carlo QF,28.6,2068.0,1863.2
Ugo Humbert,23,26.1,1868.0,,1868.9,1633.8,1612.3,,1868.5,1750.9,1740.2,,2024 Indian Wells R64,25.6,2009.8,1782.2
Rafael Nadal,24,38.1,1865.5,,1687.2,1780.2,1500.0,,1776.4,1822.9,1682.8,,2009 Madrid SF,22.9,2370.4,1842.3
Frances Tiafoe,25,26.5,1860.7,,1778.6,1664.6,1669.1,,1819.6,1762.6,1764.9,,2023 Queen's Club R32,25.4,1960.4,1914.2
Alexei Popyrin,26,25.0,1859.7,,1757.6,1684.7,1535.6,,1808.6,1772.2,1697.6,,2024 Canada F,25.0,1872.2,1950.7
Thanasi Kokkinakis,27,28.3,1853.8,,1763.5,1652.8,1435.6,,1808.7,1753.3,1644.7,,2015 Queen's Club R32,19.1,1867.8,1916.3
