Player,Rank,Age,Elo,    ,HardRaw,ClayRaw,GrassRaw,    ,hElo,cElo,gElo,    ,Peak Match,Peak Age,Peak Elo,yElo
Novak Djokovic,1,36.3,2212.5,,2116.5,1960.1,1898.1,,2164.5,2086.3,2055.3,,2016 Miami F,28.8,2470.3,2290.9
Carlos Alcaraz,2,20.3,2207.7,,2042.6,2039.0,1909.3,,2125.1,2123.3,2058.5,,2023 Canada R16,20.2,2239.7,2226.2
Daniil Medvedev,3,27.5,2113.9,,2053.6,1850.0,1751.2,,2083.8,1981.9,1932.6,,2022 Australian Open SF,25.9,2191.9,2127.8
Jannik Sinner,4,22.0,2071.2,,1993.0,1913.5,1733.0,,2032.1,1992.4,1902.1,,2023 Miami SF,21.5,2110.1,2062.0
Andrey Rublev,5,25.8,2014.0,,1898.7,1918.9,1757.6,,1956.4,1966.5,1885.8,,2021 Monte Carlo SF,23.4,2106.2,2002.1
Alexander Zverev,6,26.3,2011.9,,1869.7,1917.9,1619.4,,1940.8,1964.9,1815.7,,2022 Atp Cup RR,24.7,2161.7,2077.1
Holger Rune,7,20.3,1982.1,,1802.3,1897.3,1631.9,,1892.2,1939.7,1807.0,,2023 Roland Garros R16,20.0,2070.1,1933.5
Stefanos Tsitsipas,8,25.0,1977.7,,1886.1,2005.1,1650.8,,1931.9,1991.4,1814.2,,2021 Roland Garros SF,22.8,2133.4,1893.9
Taylor Fritz,9,25.8,1977.0,,1944.4,1757.6,1598.7,,1960.7,1867.3,1787.8,,2023 Monte Carlo QF,25.4,2041.3,1972.2
Alex De Minaur,10,24.5,1953.8,,1891.4,1622.5,1679.5,,1922.6,1788.1,1816.6,,2020 Atp Cup RR,20.8,1993.5,1966.8
Grigor Dimitrov,11,32.2,1943.6,,1799.9,1802.7,1611.6,,1871.7,1873.2,1777.6,,2014 Canada QF,23.2,2090.6,1962.0
Hubert Hurkacz,12,26.5,1935.2,,1866.9,1717.5,1723.7,,1901.1,1826.4,1829.5,,2022 Canada SF,25.4,1998.1,1930.4
Casper Ruud,13,24.6,1917.9,,1739.3,1940.5,1412.8,,1828.6,1929.2,1665.4,,2022 Roland Garros SF,23.4,2064.0,1862.2
Matteo Berrettini,14,27.3,1899.7,,1693.2,1801.9,1822.2,,1796.4,1850.8,1860.9,,2022 Gstaad SF,26.2,2072.6,1876.1
Frances Tiafoe,15,25.6,1895.8,,1794.7,1747.7,1667.7,,1845.3,1821.8,1781.8,,2023 Queen's Club R32,25.4,1960.6,1835.9
Tommy Paul,16,26.3,1893.3,,1851.5,1598.1,1618.1,,1872.4,1745.7,1755.7,,2023 Miami R32,25.8,1953.3,1879.0
Andy Murray,17,36.3,1891.7,,1764.6,1752.5,1740.6,,1828.1,1822.1,1816.1,,2017 Doha SF,29.6,2347.2,1922.9
Jiri Lehecka,18,21.8,1883.6,,1781.7,1661.6,1622.1,,1832.6,1772.6,1752.8,,2023 Doha QF,21.2,1901.1,1901.0
Alejandro Davidovich Fokina,19,24.2,1876.0,,1783.2,1753.5,1502.0,,1829.6,1814.7,1689.0,,2021 Roland Garros R16,21.9,1928.4,1889.0
Pablo Carreno Busta,20,31.5,1875.6,,1763.2,1821.7,1480.5,,1819.4,1848.7,1678.0,,2021 Winston-Salem R16,30.1,2002.0,
