Player,Rank,Age,Elo,    ,HardRaw,ClayRaw,GrassRaw,    ,hElo,cElo,gElo,    ,Peak Match,Peak Age,Peak Elo,yElo
Carlos Alcaraz,1,19.0,2154.6,,2028.5,1960.2,1441.4,,2091.6,2057.4,1798.0,,2022 Barcelona F,19.0,2154.6,2173.4
Novak Djokovic,2,34.9,2154.0,,2054.9,1990.4,1942.4,,2104.4,2072.2,2048.2,,2016 Miami F,28.8,2470.0,1790.9
Daniil Medvedev,3,26.1,2142.2,,2059.3,1714.1,1723.4,,2100.7,1928.1,1932.8,,2022 Australian Open SF,25.9,2189.2,1995.7
Alexander Zverev,4,25.0,2093.9,,2012.7,1987.5,1671.4,,2053.3,2040.7,1882.6,,2022 Atp Cup RR,24.7,2158.4,1943.9
Rafael Nadal,5,35.8,2093.8,,1959.9,1951.2,1500.0,,2026.8,2022.5,1796.9,,2009 Madrid SF,22.9,2370.0,2187.0
Jannik Sinner,6,20.7,2063.6,,1969.9,1845.9,1312.8,,2016.8,1954.8,1688.2,,2022 Monte Carlo R16,20.7,2077.0,2060.4
Stefanos Tsitsipas,7,23.7,2062.2,,1899.1,2042.8,1543.4,,1980.7,2052.5,1802.8,,2021 Roland Garros SF,22.8,2133.0,2063.8
Roger Federer,8,39.9,2043.0,,1936.7,1749.6,1813.4,,1989.9,1896.3,1928.2,,2007 Dubai F,25.6,2382.0,
Andrey Rublev,9,24.5,2035.5,,1926.3,1875.2,1652.8,,1980.9,1955.3,1844.1,,2021 Monte Carlo SF,23.5,2105.7,2087.5
Casper Ruud,10,23.3,2004.3,,1874.5,1930.4,1465.9,,1939.4,1967.3,1735.1,,2022 Miami SF,23.2,2041.4,1931.3
Matteo Berrettini,11,25.9,2003.7,,1833.4,1894.7,1853.0,,1918.6,1949.2,1928.3,,2021 Wimbledon SF,25.2,2045.7,1876.4
Cameron Norrie,12,26.7,1963.3,,1867.7,1764.0,1575.1,,1915.5,1863.7,1769.2,,2022 Indian Wells R16,26.5,1999.7,1931.3
Taylor Fritz,13,24.5,1959.8,,1885.2,1708.2,1600.7,,1922.5,1834.0,1780.2,,2022 Miami R32,24.4,1983.8,1971.4
Hubert Hurkacz,14,25.2,1956.9,,1876.5,1646.9,1689.8,,1916.7,1801.9,1823.4,,2022 Monte Carlo R16,25.2,1972.3,1975.8
Jenson Brooksby,15,21.4,1952.0,,1885.1,1586.1,1655.9,,1918.6,1769.1,1803.9,,2022 Miami R32,21.4,1995.9,1881.2
