Player,Rank,Age,Elo,    ,HardRaw,ClayRaw,GrassRaw,    ,hElo,cElo,gElo,    ,Peak Match,Peak Age,Peak Elo,yElo
Iga Swiatek,1,22.4,2236.9,,2127.9,2098.3,1697.1,,2182.4,2167.6,1967.0,,2022 Wimbledon R64,21.0,2264.6,2246.1
Cori Gauff,2,19.6,2127.0,,2045.0,1845.9,1643.4,,2086.0,1986.5,1885.2,,2023 Beijing QF,19.5,2148.3,2169.1
Aryna Sabalenka,3,25.4,2099.4,,1996.9,1921.2,1739.6,,2048.2,2010.3,1919.5,,2021 Rome R32,23.0,2128.4,2103.1
Jessica Pegula,4,29.6,2089.4,,2013.8,1740.3,1587.1,,2051.6,1914.8,1838.2,,2023 un Finals RR,29.6,2089.4,2133.8
Elena Rybakina,5,24.3,2059.4,,1981.0,1778.0,1773.9,,2020.2,1918.7,1916.6,,2023 Miami SF,23.7,2099.2,2058.6
Ons Jabeur,6,29.1,2007.2,,1851.4,1891.1,1808.3,,1929.3,1949.2,1907.7,,2022 Wimbledon SF,27.8,2106.9,1968.6
Qinwen Zheng,7,21.0,1999.8,,1929.2,1821.6,1336.6,,1964.5,1910.7,1668.2,,2023 Zhuhai RR,21.0,1999.8,2028.8
Marketa Vondrousova,8,24.3,1990.8,,1832.9,1681.2,1669.5,,1911.9,1836.0,1830.2,,2019 Roland Garros SF,19.9,2060.3,1989.7
Liudmila Samsonova,9,24.9,1959.2,,1898.7,1550.1,1541.2,,1928.9,1754.6,1750.2,,2023 Zhengzhou R32,24.9,1989.1,1974.7
Madison Keys,10,28.6,1953.9,,1839.0,1692.0,1759.1,,1896.5,1823.0,1856.5,,2016 Olympics QF,21.4,2091.6,1940.6
Jelena Ostapenko,11,26.3,1940.5,,1816.7,1695.0,1786.3,,1878.6,1817.7,1863.4,,2022 Doha QF,24.7,2035.3,1932.6
Maria Sakkari,12,28.2,1921.7,,1851.8,1781.2,1551.3,,1886.7,1851.5,1736.5,,2022 Indian Wells SF,26.6,2070.6,1885.0
Daria Kasatkina,13,26.4,1920.2,,1812.5,1780.8,1617.9,,1866.4,1850.5,1769.1,,2018 Indian Wells SF,20.8,2047.4,1925.6
Veronika Kudermetova,14,26.4,1918.6,,1801.7,1781.9,1631.9,,1860.1,1850.2,1775.3,,2023 Rome QF,26.0,1973.8,1906.3
Barbora Krejcikova,15,27.8,1918.3,,1856.9,1646.4,1608.3,,1887.6,1782.3,1763.3,,2021 Us Open R16,25.7,2049.0,1906.5
Beatriz Haddad Maia,16,27.3,1914.6,,1793.2,1738.6,1698.6,,1853.9,1826.6,1806.6,,2023 Montreal R64,27.1,1930.2,1935.0
Karolina Muchova,17,27.0,1908.7,,1811.4,1717.3,1500.0,,1860.0,1813.0,1704.3,,2023 Us Open QF,27.0,2024.9,2065.5
Lesia Tsurenko,18,34.3,1900.1,,1771.1,1733.9,1625.5,,1835.6,1817.0,1762.8,,2018 Brisbane SF,29.5,1944.5,1915.1
Paula Badosa,19,25.6,1894.8,,1739.4,1770.3,1542.0,,1817.1,1832.5,1718.4,,2022 Australian Open R32,24.1,2084.4,2008.8
Danielle Collins,20,29.7,1888.2,,1833.6,1610.1,1428.9,,1860.9,1749.1,1658.6,,2022 Australian Open SF,28.0,2048.5,1856.5
Ekaterina Alexandrova,21,28.8,1885.7,,1738.3,1644.3,1702.6,,1812.0,1765.0,1794.2,,2020 St. Petersburg R16,25.2,1975.0,1871.9
Caroline Garcia,22,30.0,1885.3,,1794.0,1745.4,1677.3,,1839.6,1815.4,1781.3,,2017 Singapore RR,24.0,2044.2,1852.4
Mirra Andreeva,23,16.4,1882.4,,1701.3,1726.6,1561.1,,1791.9,1804.5,1721.7,,2023 Wimbledon R32,16.1,1945.1,1888.2
Belinda Bencic,24,26.5,1879.1,,1781.3,1622.9,1592.5,,1830.2,1751.0,1735.8,,2016 St. Petersburg SF,18.9,2121.8,1893.2
Petra Kvitova,25,33.5,1872.1,,1782.3,1655.7,1703.8,,1827.2,1763.9,1788.0,,2012 Sydney QF,21.8,2175.5,1911.6
Victoria Azarenka,26,34.1,1856.7,,1793.5,1593.1,1509.3,,1825.1,1724.9,1683.0,,2013 Indian Wells R16,23.5,2328.4,1778.3
Anna Kalinskaya,27,24.9,1855.2,,1739.0,1614.2,1474.2,,1797.1,1734.7,1664.7,,2023 Us Open R128,24.7,1881.7,1865.7
Leylah Fernandez,28,21.1,1847.4,,1775.8,1526.8,1418.7,,1811.6,1687.1,1633.1,,2022 Indian Wells R32,19.4,1974.5,1871.9
Sorana Cirstea,29,33.5,1847.3,,1777.8,1621.1,1558.3,,1812.5,1734.2,1702.8,,2013 US Open R128,23.3,1908.3,1844.8
Marie Bouzkova,30,25.2,1847.2,,1751.1,1559.3,1554.8,,1799.1,1703.2,1701.0,,2022 Guadalajara 2 R16,24.2,1941.4,1846.2
