Player,Rank,Age,Elo,    ,HardRaw,ClayRaw,GrassRaw,    ,hElo,cElo,gElo,    ,Peak Match,Peak Age,Peak Elo,yElo
Iga Swiatek,1,21.4,2200.2,,2091.8,2039.2,1587.5,,2146.0,2119.7,1893.9,,2022 Wimbledon R64,21.0,2264.2,2224.2
Ashleigh Barty,2,25.7,2130.7,,2021.5,1841.6,1723.1,,2076.1,1986.1,1926.9,,2021 Us Open R64,25.3,2219.9,2114.8
Ons Jabeur,3,28.1,2056.8,,1894.7,1858.7,1820.0,,1975.8,1957.8,1938.4,,2022 Wimbledon SF,27.8,2106.5,2040.3
Simona Halep,4,30.9,2053.2,,1933.6,1833.7,1768.8,,1993.4,1943.5,1911.0,,2015 Stuttgart QF,23.5,2177.7,2100.2
Jessica Pegula,5,28.6,1997.8,,1894.7,1719.9,1468.1,,1946.3,1858.9,1733.0,,2022 Guadalajara 2 F,28.6,2035.2,2006.9
Aryna Sabalenka,6,24.4,1986.7,,1879.3,1805.0,1681.7,,1933.0,1895.9,1834.2,,2021 Rome R32,23.0,2128.0,1990.2
Belinda Bencic,7,25.6,1981.6,,1886.3,1740.2,1677.4,,1934.0,1860.9,1829.5,,2016 St. Petersburg SF,18.9,2121.2,1986.1
Petra Kvitova,8,32.6,1973.7,,1881.8,1799.0,1744.5,,1927.8,1886.3,1859.1,,2012 Sydney QF,21.8,2174.7,1972.2
Caroline Garcia,9,29.0,1971.3,,1837.0,1775.2,1666.4,,1904.1,1873.2,1818.8,,2017 Singapore RR,24.0,2043.7,2066.6
Maria Sakkari,10,27.2,1962.4,,1897.9,1797.9,1554.8,,1930.2,1880.2,1758.6,,2022 Indian Wells SF,26.6,2070.2,1955.5
Anett Kontaveit,11,26.7,1958.5,,1918.1,1713.3,1506.0,,1938.3,1835.9,1732.3,,2022 Indian Wells R64,26.2,2105.9,1851.8
Liudmila Samsonova,12,23.9,1956.3,,1894.4,1488.3,1568.9,,1925.3,1722.3,1762.6,,2022 Guadalajara 2 R32,23.9,1973.2,1999.1
Cori Gauff,13,18.6,1954.9,,1809.4,1867.2,1704.6,,1882.2,1911.0,1829.7,,2022 Us Open R16,18.4,2055.3,1928.5
Danielle Collins,14,28.9,1946.4,,1907.8,1657.3,1432.3,,1927.1,1801.8,1689.4,,2022 Australian Open SF,28.0,2048.1,1877.1
